run,split,seed_index,connection,household,settlement_chf
export_45kw_0.15,validation,3,14,large_flex,7.062445640563965
export_45kw_0.15,validation,3,15,pv_battery,50.967716217041016
export_45kw_0.15,validation,3,16,pv_battery,9.496736526489258
export_45kw_0.15,validation,3,17,large_flex,2.1939923763275146
export_45kw_0.15,validation,4,0,tenant,-11.572254180908203
export_45kw_0.15,validation,4,1,tenant,-10.213274955749512
export_45kw_0.15,validation,4,2,tenant,-11.864151954650879
export_45kw_0.15,validation,4,3,tenant,-10.683785438537598
export_45kw_0.15,validation,4,4,tenant,-11.198330879211426
export_45kw_0.15,validation,4,5,tenant,-10.593255043029785
export_45kw_0.15,validation,4,6,pv_only,6.59730863571167
export_45kw_0.15,validation,4,7,pv_battery,27.69140625
export_45kw_0.15,validation,4,8,pv_battery,42.64466094970703
export_45kw_0.15,validation,4,9,pv_battery,37.626346588134766
export_45kw_0.15,validation,4,10,pv_only,33.08909606933594
export_45kw_0.15,validation,4,11,pv_battery,11.360304832458496
export_45kw_0.15,validation,4,12,large_flex,53.4417610168457
export_45kw_0.15,validation,4,13,large_flex,10.141862869262695
export_45kw_0.15,validation,4,14,large_flex,25.721229553222656
export_45kw_0.15,validation,4,15,pv_battery,52.146949768066406
export_45kw_0.15,validation,4,16,pv_battery,36.28167724609375
export_45kw_0.15,validation,4,17,large_flex,42.05073547363281
export_45kw_0.15,validation,5,0,tenant,-11.203516006469727
export_45kw_0.15,validation,5,1,tenant,-11.803744316101074
export_45kw_0.15,validation,5,2,tenant,-12.313602447509766
export_45kw_0.15,validation,5,3,tenant,-9.282587051391602
export_45kw_0.15,validation,5,4,tenant,-11.99912166595459
export_45kw_0.15,validation,5,5,tenant,-11.933439254760742
export_45kw_0.15,validation,5,6,pv_only,23.25775909423828
export_45kw_0.15,validation,5,7,pv_battery,53.25988006591797
export_45kw_0.15,validation,5,8,pv_battery,23.853960037231445
export_45kw_0.15,validation,5,9,pv_battery,13.070515632629395
export_45kw_0.15,validation,5,10,pv_only,36.60400390625
export_45kw_0.15,validation,5,11,pv_battery,14.463221549987793
export_45kw_0.15,validation,5,12,large_flex,34.193084716796875
export_45kw_0.15,validation,5,13,large_flex,37.977535247802734
export_45kw_0.15,validation,5,14,large_flex,10.081192016601562
export_45kw_0.15,validation,5,15,pv_battery,22.311704635620117
export_45kw_0.15,validation,5,16,pv_battery,56.61101150512695
export_45kw_0.15,validation,5,17,large_flex,48.616241455078125
export_45kw_0.15,validation,6,0,tenant,1.7482326030731201
export_45kw_0.15,validation,6,1,tenant,2.070065975189209
export_45kw_0.15,validation,6,2,tenant,2.975602388381958
export_45kw_0.15,validation,6,3,tenant,2.0731799602508545
export_45kw_0.15,validation,6,4,tenant,2.6362228393554688
export_45kw_0.15,validation,6,5,tenant,2.486579656600952
export_45kw_0.15,validation,6,6,pv_only,9.626498222351074
export_45kw_0.15,validation,6,7,pv_battery,35.241127014160156
export_45kw_0.15,validation,6,8,pv_battery,34.25795364379883
export_45kw_0.15,validation,6,9,pv_battery,40.84209060668945
export_45kw_0.15,validation,6,10,pv_only,21.76760482788086
export_45kw_0.15,validation,6,11,pv_battery,39.11909484863281
export_45kw_0.15,validation,6,12,large_flex,40.834022521972656
export_45kw_0.15,validation,6,13,large_flex,30.861360549926758
export_45kw_0.15,validation,6,14,large_flex,48.75581741333008
export_45kw_0.15,validation,6,15,pv_battery,41.71424102783203
export_45kw_0.15,validation,6,16,pv_battery,46.70549774169922
export_45kw_0.15,validation,6,17,large_flex,37.29991149902344
export_45kw_0.15,validation,7,0,tenant,-11.177692413330078
export_45kw_0.15,validation,7,1,tenant,-13.031475067138672
export_45kw_0.15,validation,7,2,tenant,-10.641572952270508
export_45kw_0.15,validation,7,3,tenant,-10.518502235412598
export_45kw_0.15,validation,7,4,tenant,-13.432379722595215
export_45kw_0.15,validation,7,5,tenant,-11.847692489624023
export_45kw_0.15,validation,7,6,pv_only,-1.4661874771118164
export_45kw_0.15,validation,7,7,pv_battery,-2.137881278991699
export_45kw_0.15,validation,7,8,pv_battery,46.76722717285156
export_45kw_0.15,validation,7,9,pv_battery,64.01114654541016
export_45kw_0.15,validation,7,10,pv_only,8.027637481689453
export_45kw_0.15,validation,7,11,pv_battery,26.202625274658203
export_45kw_0.15,validation,7,12,large_flex,24.752304077148438
export_45kw_0.15,validation,7,13,large_flex,0.4949820041656494
export_45kw_0.15,validation,7,14,large_flex,59.99913787841797
export_45kw_0.15,validation,7,15,pv_battery,52.30951690673828
export_45kw_0.15,validation,7,16,pv_battery,49.864017486572266
export_45kw_0.15,validation,7,17,large_flex,1.5242376327514648
export_45kw_0.3,validation,0,0,tenant,-14.093234062194824
export_45kw_0.3,validation,0,1,tenant,-14.448728561401367
export_45kw_0.3,validation,0,2,tenant,-15.207612991333008
export_45kw_0.3,validation,0,3,tenant,-11.83713150024414
export_45kw_0.3,validation,0,4,tenant,-14.03053092956543
export_45kw_0.3,validation,0,5,tenant,-14.329923629760742
export_45kw_0.3,validation,0,6,pv_only,-0.4083136320114136
export_45kw_0.3,validation,0,7,pv_battery,26.958778381347656
export_45kw_0.3,validation,0,8,pv_battery,40.162086486816406
export_45kw_0.3,validation,0,9,pv_battery,48.22881317138672
export_45kw_0.3,validation,0,10,pv_only,-7.603937149047852
export_45kw_0.3,validation,0,11,pv_battery,43.858482360839844
export_45kw_0.3,validation,0,12,large_flex,-18.817176818847656
export_45kw_0.3,validation,0,13,large_flex,37.40001678466797
export_45kw_0.3,validation,0,14,large_flex,39.843379974365234
export_45kw_0.3,validation,0,15,pv_battery,33.268028259277344
export_45kw_0.3,validation,0,16,pv_battery,46.189430236816406
export_45kw_0.3,validation,0,17,large_flex,9.549153327941895
export_45kw_0.3,validation,1,0,tenant,-13.7412109375
export_45kw_0.3,validation,1,1,tenant,-15.387627601623535
export_45kw_0.3,validation,1,2,tenant,-13.557205200195312
export_45kw_0.3,validation,1,3,tenant,-14.66880989074707
export_45kw_0.3,validation,1,4,tenant,-14.221077919006348
export_45kw_0.3,validation,1,5,tenant,-12.45387077331543
export_45kw_0.3,validation,1,6,pv_only,36.119075775146484
export_45kw_0.3,validation,1,7,pv_battery,6.859577178955078
export_45kw_0.3,validation,1,8,pv_battery,7.505532264709473
export_45kw_0.3,validation,1,9,pv_battery,16.500934600830078
export_45kw_0.3,validation,1,10,pv_only,15.87359619140625
export_45kw_0.3,validation,1,11,pv_battery,54.741085052490234
export_45kw_0.3,validation,1,12,large_flex,-20.823974609375
export_45kw_0.3,validation,1,13,large_flex,30.487876892089844
export_45kw_0.3,validation,1,14,large_flex,47.68556594848633
export_45kw_0.3,validation,1,15,pv_battery,38.7580451965332
export_45kw_0.3,validation,1,16,pv_battery,-0.5448952913284302
export_45kw_0.3,validation,1,17,large_flex,50.79158401489258
export_45kw_0.3,validation,2,0,tenant,-8.07160758972168
export_45kw_0.3,validation,2,1,tenant,-9.26103401184082
export_45kw_0.3,validation,2,2,tenant,-9.214426040649414
export_45kw_0.3,validation,2,3,tenant,-9.94916820526123
export_45kw_0.3,validation,2,4,tenant,-8.466691970825195
export_45kw_0.3,validation,2,5,tenant,-9.308685302734375
export_45kw_0.3,validation,2,6,pv_only,11.174920082092285
export_45kw_0.3,validation,2,7,pv_battery,33.72329330444336
export_45kw_0.3,validation,2,8,pv_battery,36.390098571777344
export_45kw_0.3,validation,2,9,pv_battery,44.34579086303711
export_45kw_0.3,validation,2,10,pv_only,37.09727478027344
export_45kw_0.3,validation,2,11,pv_battery,5.652282238006592
export_45kw_0.3,validation,2,12,large_flex,39.24385070800781
export_45kw_0.3,validation,2,13,large_flex,40.83009338378906
export_45kw_0.3,validation,2,14,large_flex,27.82693099975586
export_45kw_0.3,validation,2,15,pv_battery,46.46589660644531
export_45kw_0.3,validation,2,16,pv_battery,21.822647094726562
export_45kw_0.3,validation,2,17,large_flex,18.02423095703125
export_45kw_0.3,validation,3,0,tenant,-7.176949977874756
export_45kw_0.3,validation,3,1,tenant,-6.146980285644531
export_45kw_0.3,validation,3,2,tenant,-9.185434341430664
export_45kw_0.3,validation,3,3,tenant,-8.950376510620117
export_45kw_0.3,validation,3,4,tenant,-8.903264045715332
export_45kw_0.3,validation,3,5,tenant,-8.750622749328613
export_45kw_0.3,validation,3,6,pv_only,10.923879623413086
export_45kw_0.3,validation,3,7,pv_battery,50.819026947021484
export_45kw_0.3,validation,3,8,pv_battery,44.79463195800781
export_45kw_0.3,validation,3,9,pv_battery,46.8489875793457
export_45kw_0.3,validation,3,10,pv_only,28.17931365966797
export_45kw_0.3,validation,3,11,pv_battery,31.288593292236328
export_45kw_0.3,validation,3,12,large_flex,32.422019958496094
export_45kw_0.3,validation,3,13,large_flex,44.03423309326172
export_45kw_0.3,validation,3,14,large_flex,7.886951923370361
export_45kw_0.3,validation,3,15,pv_battery,47.369041442871094
export_45kw_0.3,validation,3,16,pv_battery,10.153531074523926
export_45kw_0.3,validation,3,17,large_flex,1.983109712600708
export_45kw_0.3,validation,4,0,tenant,-10.211540222167969
export_45kw_0.3,validation,4,1,tenant,-8.852521896362305
export_45kw_0.3,validation,4,2,tenant,-10.503531455993652
export_45kw_0.3,validation,4,3,tenant,-9.323119163513184
export_45kw_0.3,validation,4,4,tenant,-9.837624549865723
export_45kw_0.3,validation,4,5,tenant,-9.232501029968262
export_45kw_0.3,validation,4,6,pv_only,6.922096252441406
export_45kw_0.3,validation,4,7,pv_battery,26.84415626525879
export_45kw_0.3,validation,4,8,pv_battery,40.815818786621094
export_45kw_0.3,validation,4,9,pv_battery,35.88174057006836
export_45kw_0.3,validation,4,10,pv_only,32.29841613769531
export_45kw_0.3,validation,4,11,pv_battery,11.572437286376953
export_45kw_0.3,validation,4,12,large_flex,48.52900695800781
export_45kw_0.3,validation,4,13,large_flex,9.45624828338623
export_45kw_0.3,validation,4,14,large_flex,25.005279541015625
export_45kw_0.3,validation,4,15,pv_battery,48.9188232421875
export_45kw_0.3,validation,4,16,pv_battery,35.13044738769531
export_45kw_0.3,validation,4,17,large_flex,39.24542236328125
export_45kw_0.3,validation,5,0,tenant,-9.85670280456543
export_45kw_0.3,validation,5,1,tenant,-10.456646919250488
export_45kw_0.3,validation,5,2,tenant,-10.966619491577148
export_45kw_0.3,validation,5,3,tenant,-7.935549736022949
export_45kw_0.3,validation,5,4,tenant,-10.652042388916016
export_45kw_0.3,validation,5,5,tenant,-10.586454391479492
export_45kw_0.3,validation,5,6,pv_only,22.561382293701172
export_45kw_0.3,validation,5,7,pv_battery,50.419960021972656
export_45kw_0.3,validation,5,8,pv_battery,24.001968383789062
export_45kw_0.3,validation,5,9,pv_battery,14.148309707641602
export_45kw_0.3,validation,5,10,pv_only,35.5319938659668
export_45kw_0.3,validation,5,11,pv_battery,14.464210510253906
export_45kw_0.3,validation,5,12,large_flex,31.305402755737305
export_45kw_0.3,validation,5,13,large_flex,35.99225616455078
export_45kw_0.3,validation,5,14,large_flex,10.601579666137695
export_45kw_0.3,validation,5,15,pv_battery,20.867021560668945
export_45kw_0.3,validation,5,16,pv_battery,53.63652801513672
export_45kw_0.3,validation,5,17,large_flex,45.18210983276367
export_45kw_0.3,validation,6,0,tenant,9.904272079467773
export_45kw_0.3,validation,6,1,tenant,10.225984573364258
export_45kw_0.3,validation,6,2,tenant,11.131478309631348
export_45kw_0.3,validation,6,3,tenant,10.228983879089355
export_45kw_0.3,validation,6,4,tenant,10.792186737060547
export_45kw_0.3,validation,6,5,tenant,10.642369270324707
export_45kw_0.3,validation,6,6,pv_only,15.602457046508789
export_45kw_0.3,validation,6,7,pv_battery,28.919727325439453
export_45kw_0.3,validation,6,8,pv_battery,31.07383918762207
export_45kw_0.3,validation,6,9,pv_battery,33.21117401123047
export_45kw_0.3,validation,6,10,pv_only,22.717605590820312
export_45kw_0.3,validation,6,11,pv_battery,34.081966400146484
export_45kw_0.3,validation,6,12,large_flex,32.71388244628906
export_45kw_0.3,validation,6,13,large_flex,25.332313537597656
export_45kw_0.3,validation,6,14,large_flex,37.19166564941406
export_45kw_0.3,validation,6,15,pv_battery,33.348731994628906
export_45kw_0.3,validation,6,16,pv_battery,37.0888557434082
export_45kw_0.3,validation,6,17,large_flex,28.663747787475586
export_45kw_0.3,validation,7,0,tenant,-10.72251033782959
export_45kw_0.3,validation,7,1,tenant,-12.576284408569336
export_45kw_0.3,validation,7,2,tenant,-10.186412811279297
export_45kw_0.3,validation,7,3,tenant,-10.063291549682617
export_45kw_0.3,validation,7,4,tenant,-12.977134704589844
export_45kw_0.3,validation,7,5,tenant,-11.392457008361816
export_45kw_0.3,validation,7,6,pv_only,-1.3188579082489014
export_45kw_0.3,validation,7,7,pv_battery,-2.179259777069092
export_45kw_0.3,validation,7,8,pv_battery,45.87824249267578
export_45kw_0.3,validation,7,9,pv_battery,60.99191665649414
export_45kw_0.3,validation,7,10,pv_only,8.009686470031738
export_45kw_0.3,validation,7,11,pv_battery,25.434803009033203
export_45kw_0.3,validation,7,12,large_flex,23.52215003967285
export_45kw_0.3,validation,7,13,large_flex,0.3182563781738281
export_45kw_0.3,validation,7,14,large_flex,55.62681579589844
export_45kw_0.3,validation,7,15,pv_battery,50.633419036865234
export_45kw_0.3,validation,7,16,pv_battery,48.513938903808594
export_45kw_0.3,validation,7,17,large_flex,1.6056485176086426
fair_leg/default_base,test,0,0,tenant,-16.28519058227539
fair_leg/default_base,test,0,1,tenant,-15.448548316955566
fair_leg/default_base,test,0,2,tenant,-14.035711288452148
fair_leg/default_base,test,0,3,tenant,-13.054411888122559
fair_leg/default_base,test,0,4,tenant,-15.843764305114746
fair_leg/default_base,test,0,5,tenant,-14.166385650634766
fair_leg/default_base,test,0,6,pv_only,34.81307601928711
fair_leg/default_base,test,0,7,pv_battery,19.99848175048828
fair_leg/default_base,test,0,8,pv_battery,4.644675254821777
fair_leg/default_base,test,0,9,pv_battery,-3.6956706047058105
fair_leg/default_base,test,0,10,pv_only,31.53424835205078
fair_leg/default_base,test,0,11,pv_battery,20.036754608154297
fair_leg/default_base,test,0,12,large_flex,42.47785568237305
fair_leg/default_base,test,0,13,large_flex,-2.028536796569824
fair_leg/default_base,test,0,14,large_flex,22.574487686157227
fair_leg/default_base,test,0,15,pv_battery,55.450889587402344
fair_leg/default_base,test,0,16,pv_battery,11.331195831298828
fair_leg/default_base,test,0,17,large_flex,35.13421630859375
fair_leg/default_base,test,1,0,tenant,-12.096043586730957
fair_leg/default_base,test,1,1,tenant,-15.21877670288086
fair_leg/default_base,test,1,2,tenant,-12.275796890258789
fair_leg/default_base,test,1,3,tenant,-13.770963668823242
fair_leg/default_base,test,1,4,tenant,-12.313817977905273
fair_leg/default_base,test,1,5,tenant,-13.871686935424805
fair_leg/default_base,test,1,6,pv_only,30.742937088012695
fair_leg/default_base,test,1,7,pv_battery,58.6688117980957
fair_leg/default_base,test,1,8,pv_battery,55.488014221191406
fair_leg/default_base,test,1,9,pv_battery,43.13513946533203
fair_leg/default_base,test,1,10,pv_only,35.008087158203125
fair_leg/default_base,test,1,11,pv_battery,38.95808029174805
fair_leg/default_base,test,1,12,large_flex,42.796142578125
fair_leg/default_base,test,1,13,large_flex,-23.24608612060547
fair_leg/default_base,test,1,14,large_flex,46.72173309326172
fair_leg/default_base,test,1,15,pv_battery,57.36128234863281
fair_leg/default_base,test,1,16,pv_battery,43.54082107543945
fair_leg/default_base,test,1,17,large_flex,31.69515037536621
fair_leg/default_base,test,2,0,tenant,-13.676209449768066
fair_leg/default_base,test,2,1,tenant,-12.987995147705078
fair_leg/default_base,test,2,2,tenant,-14.522026062011719
fair_leg/default_base,test,2,3,tenant,-15.182524681091309
fair_leg/default_base,test,2,4,tenant,-13.056355476379395
fair_leg/default_base,test,2,5,tenant,-16.970172882080078
fair_leg/default_base,test,2,6,pv_only,11.74610710144043
fair_leg/default_base,test,2,7,pv_battery,8.927000045776367
fair_leg/default_base,test,2,8,pv_battery,8.968361854553223
fair_leg/default_base,test,2,9,pv_battery,50.825931549072266
fair_leg/default_base,test,2,10,pv_only,42.2396354675293
fair_leg/default_base,test,2,11,pv_battery,56.76648712158203
fair_leg/default_base,test,2,12,large_flex,-17.244348526000977
fair_leg/default_base,test,2,13,large_flex,24.88957405090332
fair_leg/default_base,test,2,14,large_flex,-20.567506790161133
fair_leg/default_base,test,2,15,pv_battery,59.58556365966797
fair_leg/default_base,test,2,16,pv_battery,60.249393463134766
fair_leg/default_base,test,2,17,large_flex,46.09696960449219
fair_leg/default_base,test,3,0,tenant,-14.004310607910156
fair_leg/default_base,test,3,1,tenant,-13.129216194152832
fair_leg/default_base,test,3,2,tenant,-15.718523025512695
fair_leg/default_base,test,3,3,tenant,-13.89517593383789
fair_leg/default_base,test,3,4,tenant,-13.866264343261719
fair_leg/default_base,test,3,5,tenant,-13.950020790100098
fair_leg/default_base,test,3,6,pv_only,17.233375549316406
fair_leg/default_base,test,3,7,pv_battery,19.59673309326172
fair_leg/default_base,test,3,8,pv_battery,19.892871856689453
fair_leg/default_base,test,3,9,pv_battery,26.946760177612305
fair_leg/default_base,test,3,10,pv_only,8.925947189331055
fair_leg/default_base,test,3,11,pv_battery,14.71353816986084
fair_leg/default_base,test,3,12,large_flex,11.687511444091797
fair_leg/default_base,test,3,13,large_flex,53.90320587158203
fair_leg/default_base,test,3,14,large_flex,49.557212829589844
fair_leg/default_base,test,3,15,pv_battery,47.60795593261719
fair_leg/default_base,test,3,16,pv_battery,47.930538177490234
fair_leg/default_base,test,3,17,large_flex,41.88097381591797
fair_leg/default_base,test,4,0,tenant,-13.768072128295898
fair_leg/default_base,test,4,1,tenant,-13.59528636932373
fair_leg/default_base,test,4,2,tenant,-16.194978713989258
fair_leg/default_base,test,4,3,tenant,-14.800073623657227
fair_leg/default_base,test,4,4,tenant,-14.685338973999023
fair_leg/default_base,test,4,5,tenant,-13.479825973510742
fair_leg/default_base,test,4,6,pv_only,26.374731063842773
fair_leg/default_base,test,4,7,pv_battery,44.953853607177734
fair_leg/default_base,test,4,8,pv_battery,10.478991508483887
fair_leg/default_base,test,4,9,pv_battery,55.99628448486328
fair_leg/default_base,test,4,10,pv_only,24.827404022216797
fair_leg/default_base,test,4,11,pv_battery,57.48125457763672
fair_leg/default_base,test,4,12,large_flex,60.221405029296875
fair_leg/default_base,test,4,13,large_flex,36.54943084716797
fair_leg/default_base,test,4,14,large_flex,60.429443359375
fair_leg/default_base,test,4,15,pv_battery,47.66999816894531
fair_leg/default_base,test,4,16,pv_battery,30.40874481201172
fair_leg/default_base,test,4,17,large_flex,29.879600524902344
fair_leg/default_base,test,5,0,tenant,-14.456554412841797
fair_leg/default_base,test,5,1,tenant,-16.251258850097656
fair_leg/default_base,test,5,2,tenant,-12.570091247558594
fair_leg/default_base,test,5,3,tenant,-15.450549125671387
fair_leg/default_base,test,5,4,tenant,-12.584449768066406
fair_leg/default_base,test,5,5,tenant,-14.821758270263672
fair_leg/default_base,test,5,6,pv_only,31.706632614135742
fair_leg/default_base,test,5,7,pv_battery,45.633460998535156
fair_leg/default_base,test,5,8,pv_battery,39.6859245300293
fair_leg/default_base,test,5,9,pv_battery,52.389488220214844
fair_leg/default_base,test,5,10,pv_only,11.26312255859375
fair_leg/default_base,test,5,11,pv_battery,6.075124740600586
fair_leg/default_base,test,5,12,large_flex,64.7541732788086
fair_leg/default_base,test,5,13,large_flex,0.5027713775634766
fair_leg/default_base,test,5,14,large_flex,4.2726826667785645
fair_leg/default_base,test,5,15,pv_battery,35.53194808959961
fair_leg/default_base,test,5,16,pv_battery,57.99085998535156
fair_leg/default_base,test,5,17,large_flex,6.795706748962402
fair_leg/default_base,test,6,0,tenant,-14.194000244140625
fair_leg/default_base,test,6,1,tenant,-14.376839637756348
fair_leg/default_base,test,6,2,tenant,-15.531488418579102
fair_leg/default_base,test,6,3,tenant,-14.151971817016602
fair_leg/default_base,test,6,4,tenant,-12.079887390136719
fair_leg/default_base,test,6,5,tenant,-16.167430877685547
fair_leg/default_base,test,6,6,pv_only,4.973606109619141
fair_leg/default_base,test,6,7,pv_battery,61.39447021484375
fair_leg/default_base,test,6,8,pv_battery,47.55049133300781
fair_leg/default_base,test,6,9,pv_battery,42.500125885009766
fair_leg/default_base,test,6,10,pv_only,14.319788932800293
fair_leg/default_base,test,6,11,pv_battery,0.7820074558258057
fair_leg/default_base,test,6,12,large_flex,59.26494216918945
fair_leg/default_base,test,6,13,large_flex,8.968716621398926
fair_leg/default_base,test,6,14,large_flex,31.823604583740234
fair_leg/default_base,test,6,15,pv_battery,51.237918853759766
fair_leg/default_base,test,6,16,pv_battery,37.35723114013672
fair_leg/default_base,test,6,17,large_flex,58.652305603027344
fair_leg/default_base,test,7,0,tenant,-12.658214569091797
fair_leg/default_base,test,7,1,tenant,-14.288895606994629
fair_leg/default_base,test,7,2,tenant,-14.001975059509277
fair_leg/default_base,test,7,3,tenant,-12.974903106689453
fair_leg/default_base,test,7,4,tenant,-14.492549896240234
fair_leg/default_base,test,7,5,tenant,-14.187597274780273
fair_leg/default_base,test,7,6,pv_only,36.39237976074219
fair_leg/default_base,test,7,7,pv_battery,26.189952850341797
fair_leg/default_base,test,7,8,pv_battery,28.927095413208008
fair_leg/default_base,test,7,9,pv_battery,43.31060028076172
fair_leg/default_base,test,7,10,pv_only,37.62202072143555
fair_leg/default_base,test,7,11,pv_battery,57.48408508300781
fair_leg/default_base,test,7,12,large_flex,49.11128234863281
fair_leg/default_base,test,7,13,large_flex,28.42724609375
fair_leg/default_base,test,7,14,large_flex,12.835654258728027
fair_leg/default_base,test,7,15,pv_battery,35.93180847167969
fair_leg/default_base,test,7,16,pv_battery,42.92012023925781
fair_leg/default_base,test,7,17,large_flex,57.741111755371094
fair_leg/default_base,test,8,0,tenant,-13.96621322631836
fair_leg/default_base,test,8,1,tenant,-14.30985164642334
fair_leg/default_base,test,8,2,tenant,-14.798858642578125
fair_leg/default_base,test,8,3,tenant,-15.819573402404785
fair_leg/default_base,test,8,4,tenant,-13.400920867919922
fair_leg/default_base,test,8,5,tenant,-15.104283332824707
fair_leg/default_base,test,8,6,pv_only,-6.044475078582764
fair_leg/default_base,test,8,7,pv_battery,39.147727966308594
fair_leg/default_base,test,8,8,pv_battery,12.920411109924316
fair_leg/default_base,test,8,9,pv_battery,28.782550811767578
fair_leg/default_base,test,8,10,pv_only,27.80865478515625
fair_leg/default_base,test,8,11,pv_battery,9.45617389678955
fair_leg/default_base,test,8,12,large_flex,39.561073303222656
fair_leg/default_base,test,8,13,large_flex,55.894134521484375
fair_leg/default_base,test,8,14,large_flex,26.86293601989746
fair_leg/default_base,test,8,15,pv_battery,14.734771728515625
fair_leg/default_base,test,8,16,pv_battery,19.457275390625
fair_leg/default_base,test,8,17,large_flex,36.86988067626953
fair_leg/default_base,test,9,0,tenant,-15.673818588256836
fair_leg/default_base,test,9,1,tenant,-12.422911643981934
fair_leg/default_base,test,9,2,tenant,-15.550638198852539
fair_leg/default_base,test,9,3,tenant,-14.006158828735352
fair_leg/default_base,test,9,4,tenant,-13.606691360473633
fair_leg/default_base,test,9,5,tenant,-13.96590805053711
fair_leg/default_base,test,9,6,pv_only,25.944690704345703
fair_leg/default_base,test,9,7,pv_battery,31.360416412353516
fair_leg/default_base,test,9,8,pv_battery,11.581475257873535
fair_leg/default_base,test,9,9,pv_battery,50.83475875854492
fair_leg/default_base,test,9,10,pv_only,35.67986297607422
fair_leg/default_base,test,9,11,pv_battery,2.66900634765625
fair_leg/default_base,test,9,12,large_flex,-11.919791221618652
fair_leg/default_base,test,9,13,large_flex,-17.16574478149414
fair_leg/default_base,test,9,14,large_flex,18.1013126373291
fair_leg/default_base,test,9,15,pv_battery,63.415916442871094
fair_leg/default_base,test,9,16,pv_battery,28.991695404052734
fair_leg/default_base,test,9,17,large_flex,13.86422348022461
fair_leg/default_base,test,10,0,tenant,-14.961150169372559
fair_leg/default_base,test,10,1,tenant,-12.747299194335938
fair_leg/default_base,test,10,2,tenant,-13.449151992797852
fair_leg/default_base,test,10,3,tenant,-14.698440551757812
fair_leg/default_base,test,10,4,tenant,-15.102086067199707
fair_leg/default_base,test,10,5,tenant,-13.436126708984375
fair_leg/default_base,test,10,6,pv_only,34.903533935546875
fair_leg/default_base,test,10,7,pv_battery,29.04096221923828
fair_leg/default_base,test,10,8,pv_battery,34.19028854370117
fair_leg/default_base,test,10,9,pv_battery,-2.7785816192626953
fair_leg/default_base,test,10,10,pv_only,3.5152814388275146
fair_leg/default_base,test,10,11,pv_battery,29.588878631591797
fair_leg/default_base,test,10,12,large_flex,56.41090774536133
fair_leg/default_base,test,10,13,large_flex,31.988666534423828
fair_leg/default_base,test,10,14,large_flex,13.946151733398438
fair_leg/default_base,test,10,15,pv_battery,59.90190124511719
fair_leg/default_base,test,10,16,pv_battery,10.692541122436523
fair_leg/default_base,test,10,17,large_flex,32.122161865234375
fair_leg/default_base,test,11,0,tenant,-16.163034439086914
fair_leg/default_base,test,11,1,tenant,-13.847044944763184
fair_leg/default_base,test,11,2,tenant,-15.504138946533203
fair_leg/default_base,test,11,3,tenant,-14.519521713256836
fair_leg/default_base,test,11,4,tenant,-14.941076278686523
fair_leg/default_base,test,11,5,tenant,-14.036911010742188
fair_leg/default_base,test,11,6,pv_only,29.647262573242188
fair_leg/default_base,test,11,7,pv_battery,43.06085968017578
fair_leg/default_base,test,11,8,pv_battery,23.162960052490234
fair_leg/default_base,test,11,9,pv_battery,52.55316162109375
fair_leg/default_base,test,11,10,pv_only,8.88533878326416
fair_leg/default_base,test,11,11,pv_battery,53.37200164794922
fair_leg/default_base,test,11,12,large_flex,-12.603796005249023
fair_leg/default_base,test,11,13,large_flex,46.66752243041992
fair_leg/default_base,test,11,14,large_flex,57.90211868286133
fair_leg/default_base,test,11,15,pv_battery,49.13057327270508
fair_leg/default_base,test,11,16,pv_battery,31.75734519958496
fair_leg/default_base,test,11,17,large_flex,55.90898895263672
fair_leg/default_base,test,12,0,tenant,-13.8014497756958
fair_leg/default_base,test,12,1,tenant,-13.364188194274902
fair_leg/default_base,test,12,2,tenant,-14.704877853393555
fair_leg/default_base,test,12,3,tenant,-15.600034713745117
fair_leg/default_base,test,12,4,tenant,-13.880847930908203
fair_leg/default_base,test,12,5,tenant,-14.95097541809082
fair_leg/default_base,test,12,6,pv_only,13.68120288848877
fair_leg/default_base,test,12,7,pv_battery,49.20287322998047
fair_leg/default_base,test,12,8,pv_battery,41.65068054199219
fair_leg/default_base,test,12,9,pv_battery,6.347152233123779
fair_leg/default_base,test,12,10,pv_only,40.7172737121582
fair_leg/default_base,test,12,11,pv_battery,59.843021392822266
fair_leg/default_base,test,12,12,large_flex,34.06525421142578
fair_leg/default_base,test,12,13,large_flex,21.036577224731445
fair_leg/default_base,test,12,14,large_flex,-9.4496488571167
fair_leg/default_base,test,12,15,pv_battery,2.7879087924957275
fair_leg/default_base,test,12,16,pv_battery,3.935971260070801
fair_leg/default_base,test,12,17,large_flex,43.681922912597656
fair_leg/default_base,test,13,0,tenant,-14.472601890563965
fair_leg/default_base,test,13,1,tenant,-15.592020034790039
fair_leg/default_base,test,13,2,tenant,-12.675924301147461
fair_leg/default_base,test,13,3,tenant,-15.077978134155273
fair_leg/default_base,test,13,4,tenant,-14.017698287963867
fair_leg/default_base,test,13,5,tenant,-14.923078536987305
fair_leg/default_base,test,13,6,pv_only,-9.382486343383789
fair_leg/default_base,test,13,7,pv_battery,37.10305404663086
fair_leg/default_base,test,13,8,pv_battery,46.44612121582031
fair_leg/default_base,test,13,9,pv_battery,0.20864993333816528
fair_leg/default_base,test,13,10,pv_only,30.28826904296875
fair_leg/default_base,test,13,11,pv_battery,44.962554931640625
fair_leg/default_base,test,13,12,large_flex,30.800203323364258
fair_leg/default_base,test,13,13,large_flex,59.40928649902344
